"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Sri Lanka",2217.3541,67.6156,0.1098,0.1656,0.2258,2.8913,3.1242,2.0559,0.2167,2.2064,0.0025,0.0254,0.0435,0.0956,0.0001,156.261,0.3745,4.3497,1.2529,2.771,1.8528,0.9198,0.952,17.3945,1.2704,0.2561,0.0428,3.7099,11.857,76.784,1.2988,0.3209,30.3248,3.2836,0.8493,675.653,27.5855,87.2454,210.7031,0.6662,36.6956,0,0,100.7018,12.9924,0,0.0426,99.0745,19.8213,14.1812,6.7348,2.4241,16.8348,168.9066,0,1.9786,7.1481,0.492,1.1385,5.3455,0,9.5424,0,2.1597,0.6087,0.5146,3.6872,2.1881,7.877,256.9099,0.1197,8.3863,2.1979,27.7683,2.4036,2.4687,5.0003,17.51,2.2338,7.0411,31.9754,31.4083,1.0942,0,0,9,9,2.8534,0.5609,0.0106,0.5637,1.5902,0.3853,4.6384,3.007,1.909,0.6285,7.4462,16.0697,0.1103,0.2108,6.6877,0.0229,0.0166,0.0458,0,0.9407,0.7435,7.1915,14.5403,0,0.3683,9.5294,0.1037,6.9667,0,4.2005,0.4777,5.4487,0.19,0.2053,0.5645,0.5473,0.0331,0.3674,30.302,0.2209,0.3442,2.5673,1.3566,3.4552,1.5402,0.9816,33.4156,1.483,0,213.8696,50.6428,93.0574,16.2107,111.6328,20.9718,29.1366,9.2577,158.7547,0.1544,40.9863,50.1098,72.3648,964.793,764.4829,0.0754,0.3701,0.1458,5.3948,36.922,5.127,3082.1263,0.9648,424.2704,5.6675,214.3282,373.0631,2452.9104,0.0203,289.0492,14.6856,7.7319,0,51.0922,5.2963,372.3083,3.189,0.0065,139.1891,482.9041,1663.2046,0.3004,23.8111,391.3153,0,49.4376,0.5824,180.1661,0.0584,1.0698,0.0438,0.0001,3.6662,0,0.0173,0,9,0,0.0659
"Maldives",4.38,9.782,9.0964,0,0,9.0007,0,0,9,9,9,12.7251,0,9,0,0.0929,0,9,9,0,9.0076,0,0,0.0277,0,0,9,0.0496,0.0064,18.5964,0,0,0.3648,0.8959,0.0701,7.5139,5.4812,3.6261,3.4354,0.3014,15.7438,0,0,0.0113,1.1126,0,0.1857,14.2368,1.943,3.859,0.311,28.3899,0.2483,15.754,0,0.4898,0,0.0001,0.0001,0.0195,0,0,0,0.1316,0.2356,0.0003,0.0525,0,0.0163,4.3647,0.0065,0,0.0218,0.0166,9.0055,0.0002,0,9,0.4465,2.0167,0.2823,2.6869,0.1177,0,0,0,0,9,9,0,9,9,0,0,9,0.8848,0,0,1.2514,0,0,0,9,0,0,9,0,0.0001,0.0939,5.9431,0,0,0,9,0,0,0,0,0,0,0,2.1252,0,0,0,0.0007,0.006,0,0.8791,0.0336,0.3102,0.029,0.0055,9,10.5111,0,9.0377,6.4445,9,2.6385,0,0.1765,0.0189,0,2.4928,9.001,5.0326,38.1159,0.1334,297.6039,14.0051,0,9,9,9,9,0.0009,116.7672,0,1.9249,9,3.6561,6.3298,116.7337,0,6.1176,0.6787,0,51.0922,0,0.0121,15.7126,0,9,0,85.9938,238.7016,0,0.5692,26.9758,0,29.9977,0,14.2298,0,9,0,0,0,0,0,0,0,0,0
"Nepal",47.65,2.0055,0,0,9,9.0373,0.0012,0,0.0002,0,0,0,0,0,0,0,0,0.0089,0.0001,9,0,0.0014,9.0154,0.1024,9,0,0,0.075,0.0395,0.4625,0,0.0001,0.2361,2.2206,0.0069,15.1361,0.0427,2.9274,5.241,0.8983,7.7203,0,0,16.4894,1.5578,0,0.2963,7.7816,1.0939,0.4115,0.0921,1.7819,0.0029,6.8807,0,5.8879,0,0.0056,0.0045,0.2789,0,0,0,0.2233,0.5462,0.005,0.7848,0,0.0687,0.7635,0.0518,0.2487,0.3421,5.4672,0.02,0.0778,0.0179,0.006,1.9393,0.6285,1.0085,2.4298,0.7527,0,0,0,0,0,0,0,0.0805,9,0,0,9.0923,9,0,0,0,0,0,1.7799,0,0,0,0,0,0.0396,0,0.0264,9,0,9,0,9,0,0,0,0.0013,0.0506,0,0.9808,0,0,0,9.6968,0,0,0.028,0,0.0594,0.3094,0.0035,0,0,0,0.9469,8.9423,0,8.5386,0,0.8342,0.0191,7.06,96.6389,0,2.8657,2.3486,12.0887,64.9173,0.1791,0,0,0,9,0,0.1086,2560.1099,0.2574,6.9255,0,17.1775,14.573,3277.8351,1.3389,0.0941,1.4014,0,5.2963,0.0121,0,59.8432,0.2859,0,0,34.1351,121.7139,0.0594,1.3952,17.1214,0,8.2294,0,5.1217,0,0,0,0,0,0,0,0,0,0,0
"Thailand",12429.726,1826.1692,1.3713,0.3882,7.9267,23.41,40.1102,119.5312,9.3294,1.1515,1.4951,5.6792,0.3122,0,9.4308,3988.0501,0.7708,117.2192,80.0824,55.9706,89.3151,67.5026,105.384,264.736,158.4037,5.9653,4.3518,278.6605,575.5884,670.1056,60.7615,53.8725,491.7168,125.2129,21.1825,295.1963,26.417,2667.0688,731.3824,11.1524,2162.3011,0,0,8205.3048,139.0402,0,54.3996,1844.7134,344.4375,34.0403,377.6633,653.4605,177.0891,922.9054,0,1.4431,10.9094,5.4439,20.0602,38.476,0,0,0,0.5185,76.3204,25.1505,30.4355,1.8672,98.9093,1425.1967,22.1233,3.5443,3.303,105.6127,58.7641,19.802,23.7278,1900.719,145.4575,594.8757,3.4383,130.6531,7.7784,0,0.0208,0.3128,0,22.0807,21.5276,81.2505,530.5684,33.8915,58.6491,219.7869,37.0274,20.6652,9.1275,11.1902,311.2788,32.0538,163.1255,106.015,56.1185,0.233,0.9032,15.6273,0.0232,14.9521,125.8188,111.0604,0.9562,5.9422,25.9505,73.4233,49.1014,0,59.6845,148.0416,39.4229,8.854,0.1215,785.8523,6.3035,0.6858,27.7787,2.1251,51.0576,0.8657,100.2133,2.5871,135.2633,202.3146,133.8682,370.7591,168.6926,0,357.3119,984.4187,800.0503,770.712,63.0617,231.8236,182.3182,9.5345,5251.2541,1238.1783,517.8775,169.6804,3581.83,14033.4236,1473.2848,198.0387,6.6764,2.0792,0.0367,107.2817,43.9166,8988.422,16.3003,4256.5838,94.1296,3811.5425,18953.451,1954.5469,0,919.4403,659.2713,82.5115,372.3083,15.7126,59.8432,0,739.9128,2714.6717,3051.4429,957.19,1111.7037,367.937,1100.2085,2637.4676,0,6600.6637,13.9694,748.8246,175.8163,9.6676,54.4575,0,64.5954,1.7676,0.1096,0,0,0,12.8571
"Cambodia",1767.6118,738.0391,0,9.0045,0.3876,1.0821,0.0008,0.5621,0,9,9,0,0,0,9,44.443,0.0275,0.3596,9.1374,3.1292,0.6693,3.3356,13.8154,10.0061,0.9392,9,0,0.389,8.0021,41.5784,9.5825,2.5366,16.0276,7.3009,0.2282,837.9186,9.0338,414.4168,182.337,16.1336,147.7506,0,0,78.9069,279.7151,0,3.4233,784.8188,12.0617,17.8105,0.2087,4.1511,7.5689,219.1398,0,0.5453,0.0283,0.7538,0.2263,10.618,0,0,0,1.3402,20.5321,0.5313,25.349,0.6808,23.2551,118.1669,1.7409,5.2691,0.8866,13.2815,0.2623,1.2788,1.0623,0.0804,1.4224,47.6223,36.3654,18.3186,0.8418,0,0,0,9,9.9458,43.8345,0.926,0.0067,0.0003,9,1.6652,0,9,0,0.0547,10.8506,0.0884,0.228,0.1114,23.9139,9,9,9.0036,0,0.012,0.5213,9.3098,9,0.0081,0,0,0.0012,0,0.2763,0,0.0763,0,0,15.6364,9.0517,0,9,0.0017,0.1044,0,0.4279,0,2.058,3.0077,1.3231,0.155,9.0004,0,0.0354,72.7063,9,1.1824,0.0014,0.5038,0.8598,1.8982,0.1327,0,0.2356,0.5068,6.7719,25.6053,0.0661,0.5208,0,0,0.0123,9,4.083,3207.9433,0.0113,519.2515,0.9169,234.8416,406.6056,80.6487,0,46.7053,4.2648,0.4798,3.189,0,0.2859,739.9128,0,4.7379,482.9799,53.2433,166.9058,0.2164,5.2928,229.0324,0,64.7148,0.0698,5.8173,0,0,0,0,0.0003,9,0,0,0,0,0
"Laos",5.25,5.1501,0,0,0,0.0155,0,0.0009,0.0051,0,9,0,0,0,9.0017,0,0,0,0,0,9.0087,0.0008,9,0.1361,0,0,0,0.0843,0.1211,0.9518,9.0348,0.0038,0.3863,0.0417,9.0037,72.437,1.2968,40.8067,3.3738,0.1343,0.5838,0,0,1.8217,7.8773,0,2.6128,43.9293,4.4876,7.1944,0.028,0.5587,0.1236,12.475,0,0,0.0055,0.0114,0.0085,0.2197,0,0,0,0.308,1.2064,0,0,0.0191,6.8857,39.4589,0.1135,0.0514,0.0808,0.6328,0.3971,9.0223,9,0,0.2801,2.674,1.2511,7.3316,0.0163,0,0,0,0,0,0,0.0011,0,9,9,0.0086,0,0,0,0,0,0.1373,0,1.5572,9,9,0,9,0,0.0075,0,0.0028,0,9,0,9,0,0,0,0,0.0128,0,0,0.3806,0,9,0,9,0,0,0.0375,0,0.2396,0.0505,0.0063,9,0,0,0,4.0089,0,0,9,0.1591,0.0215,0,0.6702,0.0395,1.4198,0.0054,9.1517,0,9,0,0,0.0162,0.0997,0,0.0799,890.0205,0.0176,7.7213,9,193.2732,25.9946,61.6547,0,0.2306,2.4856,0,0.0065,9,0,2714.6717,4.7379,0,164.4008,23.7808,23.3397,0.0065,0.8657,1.1142,0,13.9838,9,0.6383,0,0,0,0,0.1316,0,0,0,0,0,9
"Vietnam",20724.163,1875.5349,0,0,0,25.48,0,0,0,0,0,0,0,0,0,775.496,0,25.1848,6.1315,13.6085,9.325,35.3451,4.1449,297.1607,0,0.0214,0.9942,286.0274,106.8133,40.1111,8.5442,28.4572,33.7423,1041.1937,0,3433.5684,895.493,2093.4726,918.8947,3.4571,1735.0436,0,0,339.4114,2063.7386,0,226.8183,3293.647,128.085,2428.7052,35.1118,90.7762,315.6662,1713.3455,0,33.6945,0,7.5773,0,56.123,0,0,0,11.1951,187.2477,3.6139,14.1057,14.837,33.9656,1743.9846,9.6651,110.6947,8.8883,209.7668,88.6286,14.5006,20.6483,297.3494,73.8224,748.3394,270.8401,51.969,0.4522,0,0,0,0,0,0,8.9073,0,0,0,60.8223,0,0,0,0,0,5.2056,89.459,0,0,0,0,0,0,0,58.7826,0,0,0,0,0,0,0,0,0,10.5686,0,0,927.2057,0,0,0,0,0,0,35.5382,0,140.5172,283.7038,39.1977,0,21.846,0,0,1569.81,0,186.0082,0,0,102.5073,89.072,720.7265,0,666.2764,0,36.6984,4226.6579,42.533,0,0,0,0,0,5.236,16037.691,0,7210.0774,0,13522.7871,2597.286,44.613,0,62.1395,424.6937,127.126,139.1891,0,0,3051.4429,482.9799,164.4008,0,1926.6436,2644.802,587.6985,62.3311,348.1346,0,2439.5924,0,69.136,0,0,0,0,0,0,0,0,0,0,0
"Malaysia",11839.181,1323.458,35.0653,10.198,46.2008,33.7692,10.6042,31.582,0.2184,2.6266,1.4291,0.5837,0.3715,9.0556,0.0607,5588.5263,1.6192,24.4864,15.709,18.9777,14.3802,1755.2671,157.9644,190.6111,511.8187,1.3668,2.799,66.4502,144.6025,627.0929,1.5572,12.6944,160.7006,842.6691,38.989,2566.3418,135.151,4134.7891,120.2606,47.1617,2379.1199,0,0,1349.4732,47.6146,0,56.589,1575.2876,36.084,251.4546,85.455,188.5065,160.3132,915.7501,0,7.3766,0.8115,1.8688,0,30.9485,0,0.3599,0,1.1055,85.1657,27.9022,12.7778,11.2199,71.8046,235.0539,9.5558,112.4932,39.6597,47.1137,48.8993,16.6196,15.1102,27.2742,334.4026,92.7259,88.0504,45.957,2.2765,0,0.4865,5.4383,12.6508,26.8134,6.8755,36.0011,567.7933,25.6465,6.3556,248.3017,43.9509,5.7748,11.3472,31.8694,53.4893,101.2414,20.3277,125.8687,26.6011,1.5143,0.0753,132.8584,8.3006,0.1863,101.6239,208.2497,0.3036,56.2827,33.1291,98.6882,75.923,8.789,461.9741,48.1315,73.1918,2.6469,8.0771,235.7903,0.8973,0.2058,2.3427,1.8859,49.6899,4.595,119.2914,11.071,80.7242,154.3289,62.2408,187.056,265.7734,0,1053.0039,1030.7068,99.6756,358.5295,46.3059,96.8183,11.0568,1384.5,786.2634,433.9479,443.0552,230.4026,710.3378,364.5058,17.9312,44.1752,36.5159,6.0452,5.4879,75.2419,57.9385,34337.121,44.0192,3331.165,1.0696,1370.5114,11868.656,3848.6665,1.0659,1605.2402,1885.0577,586.0533,482.9041,85.9938,34.1351,957.19,53.2433,23.7808,1926.6436,0,15329.133,582.9226,1010.932,4443.5594,0,4803.9622,501.0108,738.7631,16.716,14.4012,0.9241,3.712,278.6447,1.8979,0.2719,0,2.3235,0,5.1485
"Singapore",20774.309,162.8094,1089.2565,2.6712,2.3693,22.0726,3.256,174.4737,6.9498,8.3322,0.0673,0.0451,113.6611,348.0526,2.1762,840.9652,11.396,16.3566,17.0161,16.1606,3.0882,577.2817,45.2948,1081.5726,5538.1922,2.0868,1.6759,37.964,47.5468,500.026,70.2317,46.9459,23.2641,8.7169,45.7056,5605.832,56.109,537.4917,3495.2918,61.6832,5399.6638,0,0,3170.147,718.0125,0,85.5052,7890.5923,49.4034,1048.6803,147.6438,446.2052,57.3143,3620.1511,0,394.3489,1.0561,0.2431,1.9171,2.1356,0,1.3975,0,42.5192,243.133,5.285,336.8366,3.2293,31.5076,4679.8028,69.7197,38.3314,134.8203,306.2123,37.0639,2.0084,11.3293,46.3235,273.6933,1152.9634,944.1643,411.8531,4.853,0,0.0047,0,135.4824,0.6667,1.7094,14.4133,19.668,6.6423,11.0634,9.8139,4.0332,1.4627,4246.7555,3.5605,21.842,5.124,33.611,347.223,86.4634,54.5655,30.9742,11.4652,10.3714,1.5298,196.3082,122.7453,0.0867,1.2734,1.6768,20.4719,9.2259,0.1022,144.8662,272.2239,56.5785,18.9956,0.9341,1610.9261,19.4275,0.5789,53.0742,4.8298,4.226,5.5634,18.0563,32.2339,42.973,74.6152,7.9587,52.5182,4.6215,0,162.7743,206.6313,2829.4684,25.4645,8.7988,47.8767,193.3886,277.6033,11487.9948,12.1343,3108.1817,318.3699,7298.7733,10362.6916,1539.5519,11.032,19.1306,1.0387,3.6096,20.6749,26.9541,15214.859,86.8214,13650.261,63.7255,13675.198,12929.0976,2120.5762,8.7218,1002.2026,1846.6064,2293.7447,1663.2046,238.7016,121.7139,1111.7037,166.9058,23.3397,2644.802,15329.133,0,2372.9789,436.3476,6372.179,0,9753.8389,914.1814,687.7909,74.9797,137.7345,11.9136,46.835,463.6126,4.2414,0.1253,0,8.0016,0,71.3819
"Brunei",596.66,17.8998,0,9,0,0.0189,0,0,0,0,9,0,0,0,0,0,0.2807,0,0,0,0,9,0.0176,0.0532,0.0116,0,9,0.0388,0.0444,1.8937,0.0031,0,0.0071,3.3348,0,1596.8484,0.4828,40.8053,9.8738,1.2239,17.6515,0,0,2.7217,3.1584,0,0.4677,51.427,7.1707,0.4607,0.1474,0.8234,0.0145,40.1113,0,0.011,0,0,0.0048,0.001,0,0,0,0.0833,0.1791,0.0342,0.0756,9,0.3245,0.0007,0.0494,0.0273,0,0.0079,0.1308,9.0002,9,0.0062,0.43,4.1842,5.0369,5.0503,0.0055,0,0,9,0,0,9,1.5456,9.0664,0,9.0065,0,0,9,9,0,0.1804,0,0.0667,38.1918,0,0,0,0,0.4295,0.0464,0,0.3739,9,0,0,9,0,0,9,0,0.0008,0,9.016,2.2629,0,0,9.003,9.0217,0,0,0,0,0,0.154,0.2538,0.0233,0,0,1.9112,5.8057,0.0021,0.0857,0,0.1664,0.0085,0,4.0509,0.0341,0.0549,0.0089,0.005,9.0769,0.1172,0.2502,0,0,9,0,0.0115,1814.5809,9,21.6822,0.1271,1822.2096,4597.1537,692.7785,0,1.4522,0.6433,0.5636,0.3004,0,0.0594,367.937,0.2164,0.0065,587.6985,582.9226,2372.9789,0,8.3817,510.4268,0,876.1267,0.0013,485.7239,0,0,0,0,0,0,0,0,0,0,9
"Philippines",2260.2573,711.539,3.2625,0.3,0.0261,3.7318,0.4639,1.0386,0.1809,0.0452,0.1687,0.1196,0.0361,0.9616,0,1642.2563,0.5663,2.854,0.1405,2.4657,2.7247,5.8676,0.7442,35.7895,3.9701,0.0424,0.0023,1.2373,10.211,169.422,2.2611,1.7286,69.909,278.2713,49.721,188.7184,120.651,1351.5277,181.7653,3.0862,1386.988,0,0,225.1461,193.1881,0,10.8456,13.2146,59.418,27.3922,174.5512,18.9403,10.3631,147.4607,0,20.4331,0.0721,10.8971,0.1277,3.9689,0,0.8246,0.0001,14.8546,3.0233,0.2648,22.5761,0.3516,7.1695,966.6188,3.2037,1.5542,0.4901,41.0356,19.938,1.8684,0.1725,0.3274,94.1349,32.1701,16.6514,43.8336,0.4259,0,0.0051,0.0122,0.0188,0.0214,0.1706,0.3022,0.0469,0.0013,0,1.5721,0.102,0.0045,75.211,0.0933,2.3942,0.3157,1.6463,6.7914,0.2165,0.0044,0,0.1384,0.0027,0.8372,5.4395,1.2786,0.045,0.0384,0.1649,0.3134,0.2597,0,0.298,0.8164,4.1883,0.1954,7.4473,80.7101,0.2211,0.2254,0.0281,0.0527,0.2387,0.0003,4.4553,2.3765,15.7787,17.8008,12.8056,1.6067,1.4447,0,13.296,57.6209,7.0862,14.6584,0.0121,4.9905,6.9138,9.9584,3022.7168,121.5287,40.0917,4.8147,1075.3258,827.8731,42.2692,3.4389,0.1108,0.0029,0.111,1.3703,0.3975,13374.887,2.1677,3566.3019,25.2157,1573.5686,3472.2402,375.2372,0.3863,23.1748,2.3701,0.4133,23.8111,0.5692,1.3952,1100.2085,5.2928,0.8657,62.3311,1010.932,436.3476,8.3817,0,2202.7843,0,297.2065,166.6833,399.6965,0.2736,8.7833,0.1495,0,1.9392,0.5771,0.032,0,2.4742,0,1.3969
"Indonesia",10726.8777,600.2305,5.4196,14.4902,79.5325,39.8049,18.0615,15.7288,2.7453,2.245,1.3543,0.5518,1.0677,4.2859,1.335,748.0973,0.5341,31.6185,2.9797,36.3121,9.6488,2.8129,1.3181,204.2326,67.4853,1.6188,1.1217,42.3982,175.2797,451.1668,34.3447,85.0486,55.8446,1302.0139,6.4445,666.6316,42.4017,2739.8757,813.745,15.1185,123.474,0,0,391.9117,1430.6319,0,83.6739,799.6736,197.5865,292.6978,15.8003,58.0136,42.2599,820.5842,0,1.2249,13.2557,4.3283,0.3161,17.526,0,6.8935,0,70.5489,47.1981,6.5729,14.0993,0.5461,57.3832,866.3938,9.1568,2.1557,10.6182,108.6905,91.6885,29.0252,4.3926,1709.7164,343.9571,636.6297,47.0183,14.056,4.3094,0,0.7748,5.3782,5.0666,42.3418,35.4923,32.5849,53.2333,105.0823,4.2027,2.9882,54.0563,75.9954,16.7886,23.1248,245.5466,2.388,22.219,2508.446,17.4256,3.52,6.0042,35.3901,0.0035,9.0519,496.829,160.3977,0.4119,1.1196,24.2822,314.6579,31.6342,6.1517,32.0637,74.9018,31.0296,24.7783,8.3638,329.7191,2.092,0.2378,1.6457,1.1446,64.3893,3.039,79.025,5.906,27.379,85.9071,70.8864,307.1962,74.3894,0,417.2448,674.7079,49.8311,771.6627,34.8062,82.399,195.249,75.7908,4619.006,168.8736,1283.0726,36.3891,1333.1506,61.3846,38.293,55.9588,0.5145,1.4551,0.4361,13.5361,9.6191,2123.775,16.6271,1382.1719,10.4782,1597.364,9554.9,11268.1148,0.0906,1388.2396,989.5071,538.8608,391.3153,26.9758,17.1214,2637.4676,229.0324,1.1142,348.1346,4443.5594,6372.179,510.4268,2202.7843,0,0,1335.1016,114.9536,10.144,4.6178,11.2385,1.9444,0.1046,23.2684,2.5945,0.3213,0,0.1846,0,6.4688
"East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia",17150.8252,207.1978,2.3249,5.2695,1.2611,20.6008,8.8509,6.7554,2.1094,0.1557,0.0704,0.817,0.3418,1.9233,0.2117,1656.4113,2.9273,0.2847,32.8554,16.2749,11.4482,136.0893,4.576,7.1857,5.0835,0.8747,0.1311,3.4002,1.8905,667.5745,18.9306,1.669,664.6183,647.8386,5.2982,3231.8892,1520.7667,45.3795,58.2861,46.5195,3139.1693,0,0,2859.4506,2241.5633,0,128.4164,9936.7641,334.9616,904.1249,303.4634,588.3088,307.1331,5419.4954,0,5.6434,1.8354,0.0976,6.0985,20.2991,0,2.8292,0,84.9452,169.8283,13.1209,146.7548,1.3383,65.9584,299.8957,38.786,10.1318,50.455,1.7255,2.9188,5.6621,23.8234,289.6681,770.1305,1951.0793,312.4952,1049.7939,9.2959,0,0.0041,0,34.3385,0.0353,37.5057,53.9434,2.003,24.5533,1.3058,16.053,5.5895,8.4603,4.253,10.5559,125.7818,0.8536,1.6462,1825.7042,1021.2218,0.0101,2.7118,996.2321,18.1575,34.4422,111.3483,131.5454,0.1629,17.6766,0.3369,2.794,12.4662,1.313,25.4421,450.2401,71.582,6.9907,32.6733,513.0818,5.5665,2.5468,5.0609,3.5303,9.9725,0.1306,125.8467,2.454,10.2795,72.5536,12.4581,842.3725,402.6095,0.1916,280.0886,551.0589,658.3877,387.0775,0.0344,30.1273,227.8888,620.9695,2035.3156,335.636,206.2954,620.2418,185.4706,1226.2397,244.6834,5.9732,1.008,1.986,2.9994,3.8476,37.2798,42583.898,25.3789,2772.3965,0.0257,9996.563,30889.416,8551.2161,0.4244,225.0171,155.5191,100.6721,49.4376,29.9977,8.2294,6600.6637,64.7148,13.9838,2439.5924,4803.9622,9753.8389,876.1267,297.2065,1335.1016,0,0,562.4238,2551.5942,69.052,56.4019,22.035,1.241,148.7504,5.3836,115.0364,0,0.7383,0,10.5693
"Papua New Guinea",53.36,21.2403,9,9,0,0,0,0.1068,0,0,0,0,0,0,0,0,0,0,0.1176,0.2279,9.0061,0.0417,0,0.1434,0.0039,0.0214,0,0.0554,0.0773,7.7179,0,0.0005,0.1702,0.1499,0,146.2008,0.503,85.5569,36.3242,0.0529,0.1868,0,0,0.2106,159.7436,0,2.6351,290.1698,1.0233,8.9526,0.0053,1.1514,0,86.952,0,0.162,0,0.0657,0.0221,0.099,0,0,9,0.0523,0.3343,0.1166,0,9,0.1924,7.1136,0.0781,0.0986,0.1005,0.1141,0.0434,9.0001,0,0.0021,1.1049,22.305,0.9929,14.2864,0.005,0,9,9,9,9,0,0.2623,9,0.0236,0,0,0,9,0.0236,0,0,0,4.0155,0,0.0089,9,9,9,9,0,0.0026,1.4013,0,9,9,0,0,0,0,9,0.0813,0,3.4282,24.1876,0,0,0,9.0471,0,0,0.0588,0,0,0.0001,0,0,0,0,0,5.3051,0,0.4866,9,0.0314,0,6.6,0,9,0,0.0532,0.0042,0.7274,0,0,0,0,0,0,0.2847,133.8552,0,382.0552,7.9192,162.5415,529.4479,128.8812,9,0.2206,1.4431,0,0.5824,0,0,13.9694,0.0698,9,0,501.0108,914.1814,0.0013,166.6833,114.9536,0,562.4238,0,203.8203,5.0983,17.817,0.0143,0,8.7627,0,0,0,0,0,2.295
"New Zealand",66.1914,84.2853,2.3464,56.9863,0.5458,7.763,25.662,48.4708,24.6879,0.0234,2.5563,3.7839,1.1601,0.8783,0.0441,192.1114,0.2501,3.4587,2.2522,13.8242,5.2213,8.7675,23.4346,2.3268,362.9726,27.0982,0.087,22.0692,63.1584,91.3302,0.0861,0.2663,66.0353,118.8488,8.4278,237.3456,113.487,216.0698,53.1946,5.1515,721.8979,0,0,152.0591,145.6182,0,2.345,1297.0476,50.2758,129.797,36.6877,46.535,34.3789,427.7864,0,3.9956,0.2763,0.4177,0.6601,2.1109,0,0.3835,0,8.7299,13.1419,8.3497,0.9562,3.4704,5.3395,211.7551,0.3375,0.4667,5.9073,22.4379,9.032,17.5477,4.5623,15.3972,109.6366,216.6284,12.7704,89.513,7.18,0,0.0078,0,3.6981,0.1258,6.0198,14.5264,0.7334,0.332,1.866,6.5152,1.231,1.506,0.1407,1.5089,56.6959,10.0029,21.0738,160.1872,0.7262,0.157,0.2467,2.8795,7.7688,1.138,3.1348,2.5595,0.0512,0.0169,0.1509,2.9055,3.9429,0.1407,37.9455,7.3376,0.8203,1.7619,0.405,70.4411,0.3069,0.0012,0.1831,0.0564,0.0089,0.0001,67.318,2.2277,20.4888,367.7494,0.8028,66.9978,45.7101,0,155.2394,23.3308,3.9611,302.7837,6.9544,10.0449,62.1022,73.1728,196.5377,53.681,189.6101,33.6209,460.3586,314.66,275.1457,0.469,0.1947,0.7837,0.0144,5.1884,0.5097,1816.1895,17.2524,82.753,0,181.9032,156.1006,284.897,0.0637,20.3949,50.9919,17.0926,180.1661,14.2298,5.1217,748.8246,5.8173,0.6383,69.136,738.7631,687.7909,485.7239,399.6965,10.144,0,2551.5942,203.8203,0,31.8423,17.9898,6.0837,1.6813,312.681,42.3756,13.7345,0,0.2096,0,100.8051
