"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Bhutan",0.4,0.0116,0,0,0,0.963,0,9,0,0,9,0,9,0,0,0,0,9,0.0455,9,9,9.0001,9,0.1666,0,0,9,0,0.0031,0.0369,9,0,0,0,9,2.8459,0.001,0.0733,0.1816,0,0.0832,0,0,0.4773,0.0016,0,0.0103,1.494,0.0741,3.7191,0.063,0.0354,0.0006,0.9269,0,0,0,9,0,0,0,0,0.0001,0,0.0074,0,0,0,0,0,0,0,0,0,0.0934,0,0.015,2.2113,0.1155,0.2732,9,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,9.0047,0,0,0.0541,0,0,0,0,0,9,0,0.0016,0,0,0,0,0,0,0,0,0.1831,0.0786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117,0,0.0002,0,0,0,0,0,0.7792,0,0.027,0.3031,0,0,0,0,0,0,0,0,2.0967,0,0,0,1.889,9.7554,29.5619,0,0.1274,1.4551,0,0,0,0,0,0,0,0,0.3308,0,0,0.194,0.0763,0,0.1731,9,0.0014,0,0,0,0,0,0,0,0,0,0,0
"Pakistan",1945.4721,24.9794,2.0835,0.1622,0.2387,1.5912,0.8586,0.4431,0.2531,0.0433,0,0.0104,0.026,0,9,72.9593,0.0943,4.1074,2.3779,1.4618,0.1527,1.0275,0.2225,7.2145,0.6613,0.611,0.0197,1.0709,5.457,20.2445,0.1832,0.605,35.92,26.3621,0.5101,466.6621,18.3848,37.7288,62.5945,3.1119,235.6413,0,0,233.7109,226.2679,0,66.9763,89.4316,38.1248,10.4128,3.6309,22.491,0.4414,140.4609,0,4.4656,0.0668,0.8636,4.4063,0,0.2139,20.1442,72.5641,5.2544,4.4069,0.1327,3.8972,56.6343,14.6105,0.1658,1.3538,46.0324,1.5952,1.4571,0.0823,1.0876,22.9011,14.7699,37.3886,17.346,1.3897,0,0,0.3903,0.2605,2.6734,0.7273,0.9332,1.4278,2.0311,0.3932,0.6691,0.3508,0.677,1.584,0.277,5.509,5.4534,0.9578,1.7515,0.195,0.0628,0.2732,0.4787,0.4458,17.5793,83.6733,13.67,0.2766,0.3843,4.2375,1.1206,2.6223,0.3406,8.7588,12.7081,4.7232,2.6366,0.3899,24.8053,0.1456,0.2456,0.1049,0.5203,24.1438,1.5921,32.7723,0.1902,5.9964,8.5255,4.1608,2.8724,1.185,206.3532,126.5006,3.9249,23.8463,20.6505,11.0298,7.2811,0,1264.3521,54.0576,747.2381,35.5769,2.0906,1049.9023,38.6928,418.2493,3.2977,0.1597,0.5227,2.3188,1.9628,74.983,0.0637,0,1.5395,117.3059,727.5253,171.9394,0.1274,0,52.5727,3.3255,27.7268,1.5273,0.0388,137.6044,5.6219,0.0797,6.3421,555.9964,481.0518,0.8955,3.6822,219.0345,0,93.9587,0.0804,21.0526,0,0,0.0016,0.323,1.2525,0.6784,0.0002,0,0.147,0,0.0078
"Bangladesh",1982.2132,184.2997,1.209,9,0,0.5199,0.2925,0,0.0239,0,0,0.0444,0.0111,0,0,15.4269,0,3.2331,0.2031,0.7687,0.0436,0.6457,1.2522,0.2133,0.121,0,0,0.1726,1.8173,30.2931,0.4308,0.3911,1.7198,72.3683,0.129,784.5759,26.6295,274.6906,325.7135,0.1056,363.9579,0,0,58.6799,201.8295,0,4.0988,987.4681,17.6095,2.5363,7.8828,13.7543,0.4834,194.4653,0,0.968,0.0622,0.2839,4.697,0,0,4.4956,4.5134,1.4917,1.4715,0.8791,5.1,30.7397,3.47,0.6153,0.8553,13.95,10.7472,0.0015,0,0.6041,16.8597,76.3932,2.9144,33.2765,2.4882,0,9,0,0,0,14.4366,0.387,7.3088,0,0.191,3.6037,0.2403,7.7309,0.0551,0.0845,0.6928,2.3374,6.0724,5.7914,0,0,0,0.0465,9,0.7878,1.5222,2.6965,0.3568,0,0,3.7234,0,0,0.7676,0.7409,0.0568,0.7881,0.0885,3.2661,0,0,0,0.6409,0.2652,0,0.0332,0,1.4423,0.8352,1.237,0.7183,26.2214,17.0938,10.3099,0,8.4907,18.6665,2.2971,0.3744,0,182.8672,1.9787,170.2276,1.5632,3.6743,176.6377,0.1839,0.5243,7.231,2.4808,0.054,101.1998,10.2374,1410.8373,0.0104,332.4058,7.037,337.9061,435.5641,1420.4861,1.4551,52.5727,0,30.5437,3.6029,0.3962,0.5607,146.4881,0.1305,0,8.1053,200.1687,938.0724,0.0708,17.4583,204.6103,0,174.0747,1.4519,7.7354,0,0,0,0,0,0,0,0,0,0,0
"Myanmar",288.02,32.1077,0,9,0,0.0012,0,0.0061,0,0,0,0,0,0,0,0,9,0.0549,0,9,0,0.2931,9,0.1476,0,0,0,9,0.0304,5.0136,0,0,0.0118,1.0839,0.1261,92.9679,1.0301,17.4662,18.812,0.0385,49.812,0,0,1.6686,24.5154,0,0.9912,87.4511,1.8178,0.6179,0.7572,0.4309,0.5731,37.6328,0,0.0069,0,9.0098,0.8909,0,0,0.7647,1.4493,0.0581,0.0199,9.0168,0.027,11.4031,0.212,0.0578,0.149,44.2971,2.5055,0,9,0,0.0524,1.6075,1.6173,15.2057,0.4294,0,0,0,0,0,0,4.6282,0,9,0.5557,3.2142,9.37,9,0,0.904,3.8862,0.0014,1.2897,0.2892,0,9.4716,0,9.0017,9,0,0,0.8117,0,0,0,0,0,0,0,9,0,0.0433,0,0.2903,1.6769,0,0,0,0,9,0.3839,0,0.0987,0.005,0.1907,0,0,0,1.5111,0,1.9635,9,0.1368,0.0142,1.98,2.6889,0.0543,2.6127,0.5118,0.379,10.9,1.1518,0,0,0,0,0,0,848.9229,9.0016,94.271,1.7298,173.1151,2.6105,296.1674,0,3.3255,30.5437,0,2.026,0,0,426.3184,0.0086,0,4.55,74.371,632.1186,0.1059,2.0381,35.2752,0,2.2974,0,3.6655,0,0,0,0,0.0273,0,0,0,0,0,0
"Sri Lanka",1727.56,44.1778,0,0,0,6.6026,0.5976,0.7713,0.2664,0.023,0,0,0.0295,0,0,55.9557,0,1.0045,0.3272,0.4785,0.4266,0.201,0.2435,2.5244,0.0409,1.9778,0.0066,1.4754,1.5108,4.3782,0.4637,0.1939,5.0005,1.8207,0.6683,397.5793,4.9475,32.3183,38.3305,0.0455,60.2934,0,0,73.408,18.8339,0,4.2309,112.884,18.8921,6.6329,6.879,7.4148,0,17.2996,0,0.4206,0,1.1423,1.0478,0,0,1.8098,3.6913,14.0511,2.3593,0.7577,0.29,117.6068,0.33,1.1198,2.2091,8.8361,1.0157,0.6622,0.0863,5.9426,2.7666,55.796,5.6472,4.1312,0.872,0,0,9,9,0,0,0.0287,0.0106,0,0.0086,0.6806,0.9945,0,0,0,1.0694,0.0219,0.2022,0.2574,0,0,0,0.0086,0.1265,0.2306,2.1176,0,0,0,0,0,0.097,0,0,0,0.0551,0.0708,0,9.7075,0,0,0,0,4.0881,0,2.5884,0.3148,1.1108,0.3698,8.7153,37.653,0.0285,247.51,10.5845,9.592,3.8849,68.764,7.0999,5.9485,8.0968,48.1003,1.026,6.181,0.41,10.1559,83.26,2.2147,0.258,0.2184,0,1.7415,0,2.7436,786.2037,0.069,263.98,0,252.254,255.2927,907.4007,0,27.7268,3.6029,2.026,0,42.038,1.3,137.7677,0.1758,0,2.8675,264.6354,469.9037,0.1769,0.2136,160.6074,0,36.3527,0.1321,66.7928,0,0,0,0,1.5868,0,0,0,9,0,0
"Maldives",91.9567,1.0814,9.021,0,0,9.0296,0.0009,0,9.0005,9,9,9,0,9,0,0.0077,0,9,9,0,9,0.0074,1.0205,0.0071,0,0,9,0.0622,0.0005,0.4503,0,0,0.0076,0.0002,0,2.8861,0.4406,7.4298,1.0331,0.279,11.6281,0,0,2.5344,0.5314,0,0.0119,5.6045,0.1504,0.9951,0.009,0.0709,0.0009,5.7205,0,0.303,0.0592,0,0.0056,0,0,0.0095,0.6557,0.0238,0.0002,0,0.0001,0.0312,0,0,0,0.0126,9,0,0,9,0.1526,2.5047,0.736,2.5124,0,0,0,0,0,9,9,0,9,9,0,0,9,0,0,0,0.3486,0.0227,0,0.7217,9,0,0,9,0,0,0.1692,1.6829,0,0,0,9,0,0,0,0,0,0,0,1.8585,0,0,0,0,0,0,0.0453,11.7838,0.0312,5.5248,0.7181,9,9,9,0.2896,9,0.1396,0,0.0167,0.0011,0,0.3133,9,0.0022,0.7989,0.1658,35.5935,0.4947,0,9,9,9,9,0,10.8554,0,1.5125,9,1.5027,4.9287,47.3829,0,1.5273,0.3962,0,42.038,0,0.0023,2.5749,0,9,0.0054,33.9109,110.7144,0,0.1227,12.1766,0,15.2477,0,3.0281,0,9,0,0,0,0,0,0,0,0,0
"Nepal",164.1,2.5945,0,0,9,9,0,0,0.0063,0,0,0,0,0,0,0.3,0,0.7429,0.0006,9,0,0.0166,9,0.0001,9,0,0,0.0059,0.9937,0.1771,0.0004,0,0.0993,11.8,0.0336,3.0019,0.0586,1.5168,14.05,0.5877,11.6758,0,0,2.8017,0.7759,0,5.7362,17.836,0.2325,2.0798,0.565,0.0069,0.1388,1.4944,0,0.1711,0,0,0.3435,0,0,0.0099,0.3952,0.1249,0.0602,0,0.46,2.9528,0.02,0.0073,0.0316,0.7634,2.0587,0.0032,0,0,0.3555,0.022,0.5733,3.0794,0.0097,0,0,0,0,0,0,0,0,9,0,0,9,9,0,0,0,0.0045,0,0.3438,0,0,0,0,0,0,0,0.0074,9,0,9,0,9,0,0,0,0.001,0,0,1.3798,0,0,0,9,0,0,0,0,0.1623,0,0.0074,0,0,0.8,2.6171,0,0.3185,0,0.0377,0.0043,5.6,30.2679,0.0191,0.1,0.2,1.4839,10.5,0.3722,0,0,0,9,0,0,84.5477,0.086,15.7,0,42.279,17.1233,626.7295,0,0.0388,0.5607,0,1.3,0.0023,0,37.0362,0.009,0,1.2,51.3056,112.6781,0.4963,1.9741,50.9669,0,7.6723,0,17.9484,0,0,0,0,0,0,0,0,0,0,0
"Thailand",8921.2191,1081.9183,0.6141,7.9859,1.7406,11.6155,13.2217,14.994,3.0333,1.3148,0.4592,1.5819,0.1957,0,9.12,912.8856,1.2615,6.5356,7.2956,14.2699,7.6009,3.4717,55.7455,47.5082,3.1533,1.4435,0.044,18.0044,19.6089,275.9341,0.7448,0.1189,29.2544,445.7185,33.46,1829.4929,181.4476,1364.245,730.481,18.8042,68.0446,0,0,247.6154,583.4554,0,83.7224,24.7578,177.7635,24.9894,250.7923,200.5048,49.891,265.3053,0,42.0815,0.3977,3.2236,32.1858,0,0,17.5875,157.2553,37.7242,9.8265,1.868,58.317,285.2355,31.8306,3.1878,30.2135,196.6836,2.332,2.1207,0.7886,3.086,93.1085,52.9243,58.2844,72.1142,1.2228,0,0.2395,2.5561,0,3.2762,30.4402,154.9129,8.9649,0.1431,1.2355,57.779,4.1835,17.3724,48.9665,3.7802,63.5455,1.9949,8.1678,77.0349,10.5648,1.0778,0.3123,3.1411,0.2894,8.0414,16.3094,18.5522,0.4756,1.4745,15.0369,6.0253,14.2848,0,25.8072,2.2447,51.2269,12.7032,1.4136,187.2197,1.9142,0.1793,76.7493,12.3191,8.8679,4.6438,33.6365,37.5014,7.6312,2.4843,8.4086,50.8492,1.7197,131.2178,198.0448,95.2424,40.5402,95.7391,63.0012,51.2896,139.1456,1317.5342,873.3717,77.1013,49.1299,431.1562,1496.1839,1337.4976,11.6932,0.3757,0.0746,0.0783,0.7006,20.8009,5982.0525,1.4174,638.6845,173.5933,1021.5239,6377.153,327.4054,0,137.6044,146.4881,426.3184,137.7677,2.5749,37.0362,0,203.5694,397.757,945.4963,711.4192,2244.8267,270.6944,8.6923,68.8688,0,1020.8366,31.0596,123.5038,26.5226,6.9042,0.8725,0,21.4005,0.6315,0.1749,0,0,0,0.9356
"Cambodia",1319.4,65.8458,0,9,0,0.0008,0,0.1086,0,9,9,0,0,0,9,1.8005,0.0001,0.0267,9,0.0148,0.0009,0.0735,0.1026,0.0144,0.001,9,0,0.1246,0.0399,0.4212,9,0.0099,0.1738,0.1268,0.0807,159.6409,10.3725,30.1213,9.7555,1.6324,6.3464,0,0,5.228,17.7491,0,0.3944,229.452,0.0659,1.8941,1.183,2.5134,0.0096,2.2001,0,0.0282,0.0131,0.0008,0.1913,0,0,0.57,0.3158,0.0085,2.3708,0.006,0.86,0.3846,0.8,0.0147,0.3052,0.0686,0.0002,0,0.004,0,0.4905,9.984,6.6083,2.1555,0.247,0,0,0,9,9,9,0.0004,0,0,9,0.0081,0,9,0,0.019,9,0.0237,0.0103,0,9,9,9,9.0069,0,0.029,0.0073,9.0082,9,0,0.2184,0,0,0,0.1338,0,0,0,0,1.3096,9,0,9,0.0228,0.0058,0,0.0468,0,0.0049,0,0.1022,0.6854,9,0,1.2532,9,0.696,0.0025,0.2624,0.0935,0.0431,3.3757,0.0126,0.0194,0.0032,0.1726,0.482,0.215,0.0368,0,0,0,9,0.0037,601.5348,0,183.6449,0.0667,76.53,14.3003,18.5501,0,5.6219,0.1305,0.0086,0.1758,0,0.009,203.5694,0,0.9616,24.46,69.6149,45.0357,0.0239,4.9971,80.5094,0,8.757,0,0.0792,0,0,0,0,0,9,0,0,0,0,0
"Laos",0.55,4.7525,0,0,0,0,0,0.0002,0.0071,0,9,0,0,0,9.0005,0,0,0,0,0,9,0,9,0.0216,0,0,0,0.0426,0.0344,0.2421,9,0,0.0066,0,9.0034,9.4828,0.3782,9.1511,16.4605,0.0128,25.1893,0,0,2.2462,2.1686,0,0.2417,18.4532,4.7272,0.1943,0.762,0.817,0.1551,9.6625,0,0.0595,0,0.0005,0.1869,0,0,0.1598,0.2632,0.0443,0.0095,0,0.13,2.2942,0.08,0.0399,0.0067,0.0095,0,9,9,0,0.6715,3.2169,1.5494,4.8469,0.0532,0,0,0,0,0,0,0.0307,0,9,9,0.001,0,0,0,0,0,0,0,0.3008,9,9,0,9,0,0.0044,0,0.0008,0,9,0,9,0,0,0,0,0,0.0003,0,0.6635,0,9,0,9,0.0004,0,0.0034,0,0,0.0204,0.0046,9,0,0,0.2698,0,0.0412,9,0.0926,0,0,0.3719,0,0.2742,0.001,9,0,9,0,0,0,0.0036,0,0.0063,104.8536,0.0058,0.3409,9,8.5279,7.6399,0.6577,0,0.0797,0,0,0,9,0,397.757,0.9616,0,3.72,3.1277,22.1417,0.0012,0.0853,2.8006,0,7.5763,9,0.1591,0,0,0,0,0.0367,0,0,0,0,0,9
"Vietnam",3766.2,186.0538,0,71.83,0.054,0.1853,0.1371,0,0.2844,0,0,0,0,0,0,67.1,0,1.8445,0.0871,0.5143,0.1429,0.1656,4.3738,4.6919,5.683,0,0.0162,0.8239,10.0195,9.0872,0.2124,0.3141,4.8501,159.3146,2.2031,773.3968,6.1418,219.1728,348.1037,6.5878,226.8021,0,0,183.1558,202.5285,0,9.7284,684.275,96.3625,9.7766,27.69,46.2417,7.62,72.3637,0,1.1698,0,0.9339,12.6233,0,0,10.3947,57.0537,0.7311,4.9135,3.8652,5.55,415.4859,5.21,2.1843,4.0312,198.7945,3.3088,2.1466,1.0101,0.2925,5.6142,3.5134,62.9832,39.572,0.2992,0,0,0,0,0,5.6,20.5342,3.8055,0,0.7398,18.4687,1.6747,0.164,0.1,0,16.83,1.7417,4.6532,3.1609,0,0,0,1.2371,0,6.3877,4.3263,22.77,0,0,0,0,0,0,30.8,0.703,4.0818,2.7268,0,45.6795,0,0,0,0,0.8111,0,1.847,0,5.4948,20.02,3.5934,0,0,12.6,29.8714,166.43,1.5879,0,8.0598,11.8356,1.9,17.6063,1.54,164.91,6.1,24.91,14.8,0.2762,0,0,1.8,0.0185,2.2,41.8527,2335.0482,1.7123,2166.3,0,2114.6999,106.2334,421.1434,0,6.3421,8.1053,4.55,2.8675,0.0054,1.2,945.4963,24.46,3.72,0,559.4637,1851.857,0.1685,162.7948,135.9198,0,1345.4845,0,49.035,0,0,0,0,0,0,0,0,0,0,0
"Malaysia",13339.603,1440.6962,0.0043,0.9676,21.0835,0.7634,9.1148,2.7328,2.3203,0.2358,0.0032,0.1049,0.1437,0.7657,0.1744,2901.9566,4.6543,9.2088,6.1355,4.8961,5.7066,233.2692,10.9401,59.0378,4.3086,0.5624,0.1711,4.9221,6.3765,258.2811,3.2104,7.7958,7.2287,97.9356,1.343,1557.2539,244.7214,4786.4524,239.1821,12.416,250.5519,0,0,670.7195,262.4411,0,51.9062,28.4089,291.7698,35.8673,659.7285,691.9057,14.9671,7.1013,0,39.8078,0.2738,3.3701,43.4264,0,0.0277,31.6006,97.6016,10.5009,16.1632,1.4738,71.6386,106.1538,53.0115,0.2911,35.5572,2.7543,5.6774,7.7871,1.1664,100.1691,56.9396,177.3799,125.9408,84.7227,8.5264,0,0.0566,0.1639,0.1557,8.7551,0.151,6.7588,11.8644,13.5215,1.4686,8.5145,2.2656,1.868,2.8158,1.8402,33.2893,5.6472,6.7405,10.3907,0.3901,0.1013,0.0596,3.1715,2.1447,41.0372,12.3485,25.8753,0.0053,0.4397,3.7473,14.0509,15.7062,8.4834,15.4321,18.5887,10.7564,1.5661,7.1446,213.9804,12.2995,1.5321,0.5382,0.2959,16.7552,0.4294,70.0182,2.7369,30.8574,81.0966,20.9374,21.8392,49.029,151.8541,347.3281,13.7417,49.5416,169.2894,53.684,39.3244,248.8,212.0869,97.099,44.775,7.7996,45.0305,401.9297,381.3762,1.9924,1.2425,0.049,1.3502,0.0908,29.0151,10198.3643,4.539,354.4524,7.6277,305.4942,1689.194,1228.9214,0.3308,555.9964,200.1687,74.371,264.6354,33.9109,51.3056,711.4192,69.6149,3.1277,559.4637,0,11738.0413,233.68,1755.5985,1800.8217,0,1837.7026,33.3485,126.3244,0.1232,0.2054,0.2796,0.0464,16.9008,0.4315,0.0011,0,0.2272,0,0.6919
"Singapore",2513.722,269.609,124.4956,0.1799,0.2314,2.4558,3.1862,5.2822,0.9893,0,0,0,0.0899,48.5465,0.0396,1182.6185,0,5.9763,0.2478,6.7649,1.3275,65.9717,4.0025,21.7232,49.8373,0.5298,0.4307,1.1737,21.6653,134.7528,0.2859,1.7959,50.3129,25.1401,1.8919,1914.6958,34.4211,2414.5898,98.1735,0.0731,305.9705,0,0,1783.0889,65.7481,0,186.8333,1043.7659,245.0389,273.3545,284.3666,179.001,0,1264.4084,0,406.1534,1.3344,1.6303,19.386,0,0,16.0448,0.0075,9.4266,28.0942,0.3519,6.9964,187.4468,17.82,2.9349,59.5226,330.0359,0.2437,1.2999,0.0607,10.27,273.3333,601.3006,168.2534,239.9753,3.5512,0,0,0.0253,0,0.6166,0,2.8411,6.9542,0,0.2529,9.5579,4.5629,0.0372,530.7726,0,35.5116,1.9899,2.6556,66.4038,26.0017,0,0,4.7832,0,2.4906,24.6109,3.8457,0.1835,0,0,17.6852,11.6641,0,54.3691,5.5805,4.3139,4.2597,0,22.3483,0,0,0,0.8402,16.8905,0.8623,52.0444,28.2651,182.1345,5.2221,10.3811,5.1774,3.3881,291.1547,13.9101,0,102.1679,124.0298,15.6496,12.7015,138.3077,3743.5016,149.9256,2015.0783,26.6841,1330.562,1221.9027,125.4525,1.8559,4.0743,0.1,0.263,0,12.6336,8058.586,10.1198,426.5297,64.8255,870.3743,9903.3944,478.9147,0,481.0518,938.0724,632.1186,469.9037,110.7144,112.6781,2244.8267,45.0357,22.1417,1851.857,11738.0413,0,92.6965,285.144,4175.3188,0,991.2051,215.3488,136.751,14.066,21.0591,0,0,188.9846,0,0,0,0,0,11.3398
"Brunei",293.4951,0.049,0,9,0,0.0731,0,0,0,0,9,0,0,0,0,0.0504,0.0542,0.0021,0.0152,0,0,9,0.0458,0,0.012,0,9,0.0593,0.0245,0.1275,0.0003,0,0.0934,0.6588,0.006,44.6493,1.5974,5.2191,4.6993,0.383,21.8083,0,0,2.9012,3.6117,0,0.0108,39.7754,0.0678,0.4133,0.0213,0.0198,0.0077,9.1281,0,0.001,0,0,0.0062,0,0,0.0231,0.0052,0.0271,0,9.0048,0.0035,0.2483,0.01,0.0008,0,0.0109,0,9,9,0,0.5445,1.6611,1.3728,0.5926,0.0227,0,0,9,0,0,9,0,9,0,9,0.0011,0,9,9,0,0.0395,0,0.0146,11.1752,0,0,0,0.0866,0.083,0.0054,0.0017,0.072,9,0,0,9,0,0,9,0,0,0.0034,9.0031,0.4333,0,0,9.0006,9.0042,0,0,0.0924,0,0.0303,0.0158,0.0012,0.0068,0,0.5593,0.0814,0.0006,0.6867,0.0706,0.0054,0.005,0.0189,1.3054,0,0.0161,0.0026,0.1525,2.656,0.1015,0.047,0,0,9.0081,0,0,162.5398,9,19.8611,0.0354,469.933,1693.4746,6.9882,0,0.8955,0.0708,0.1059,0.1769,0,0.4963,270.6944,0.0239,0.0012,0.1685,233.68,92.6965,0,2.2803,81.5479,0,345.6834,0.0002,111.154,0,0,0,0,0,0,0,0,0,0,9
"Philippines",3088.8407,536.995,0.9834,0.0744,0.7348,0.5359,9.3943,0.2062,1.4098,0.0833,0,0.0042,0.0057,0.1503,0,844.3105,1.9834,0.7097,1.1151,0.3254,0.3859,15.0026,4.4855,1.5327,0.1065,0.1394,0.279,1.5596,8.4145,119.8229,0.4218,0.1473,41.6412,188.3069,15.3316,730.5919,79.0911,2015.0811,40.4126,23.4381,14.6177,0,0,144.5108,37.6516,0,12.1525,1470.8317,64.3438,98.1817,172.6771,339.3916,1.2618,7.1579,0,24.1948,0.0905,0.4101,4.9365,0,0.8362,6.9813,13.5429,1.54,4.5009,0.211,30.1412,306.9998,29.6562,0.3239,5.9634,123.1123,0.9873,0.0929,0.0933,0.0472,154.6222,55.8579,21.9641,26.549,1.0656,0,0.4577,1.8048,0.011,0,0.6871,0.0653,0.0336,1.1097,0.9008,0.6785,2.8921,0.0606,0.205,0.0021,0.5081,0.1646,0.2124,6.3142,0.1467,0.0096,0,0.0867,0.0208,0.1023,3.6021,1.0485,0.3868,0.0217,0.1501,0.0001,0.0039,0,0.0833,0.0812,0.1245,0.0414,1.1272,44.6141,0.06,2.1775,0.0108,0.1804,1.5413,0.1091,9.2083,0.3793,6.5685,2.0496,1.9104,0.3194,0.3728,566.8199,36.781,0.0069,0.403,0.8326,7.8186,10.9759,125.2331,1138.1681,66.7475,7.2226,4.3226,119.1093,408.3731,22.118,0.2879,0,0,0.0111,1.5506,0.3787,6665.7698,0.5203,631.3793,0.3956,436.781,607.1772,181.654,0.194,3.6822,17.4583,2.0381,0.2136,0.1227,1.9741,8.6923,4.9971,0.0853,162.7948,1755.5985,285.144,2.2803,0,646.4262,0,77.1838,71.6908,182.0884,0.1397,10.7814,0.5915,0.1835,0.512,0.0127,0.0222,0,0,0,0.0283
"Indonesia",7568.9248,407.5853,0.5772,2.0152,3.749,11.8739,6.257,4.767,1.229,0.5376,0.2469,0.2944,1.4086,2.3637,0.51,462.1914,0.0185,8.854,2.7009,4.469,9.1231,3.6429,17.1731,56.0352,21.857,0.8863,0.9493,7.4295,0.9234,19.3435,2.3535,1.3162,21.6895,3.8619,0.5151,1103.1299,76.423,1400.1454,847.8621,34.899,448.7058,0,0,88.3745,1309.4953,0,92.0816,1189.9103,252.6815,9.8234,188.3481,111.0364,1.1597,879.8861,0,0.0716,0.2765,1.7072,41.5287,0,0.6056,46.9425,105.4146,17.9007,92.5322,0.5399,42.494,82.1309,18.5641,1.595,5.9154,106.1415,7.0922,7.3614,1.0758,15.9318,75.121,57.4172,50.4089,122.3612,4.6508,0,0.5698,0.0277,0.6994,5.6464,1.4546,6.9813,7.7552,9.9295,0.0864,4.3564,14.9616,1.4951,2.8968,4.5702,30.7647,4.1266,16.4806,739.6807,2.136,8.1073,0.4474,1.7769,4.1717,1.1964,156.5735,65.3915,0.0905,65.7515,1.3734,17.779,17.6253,1.9643,79.7246,0.5406,0.3255,1.5426,1.0848,117.6634,0.9037,1.4941,0.5041,1.4047,23.673,1.2575,40.5643,1.9431,57.0946,116.1851,11.1038,49.4286,41.0131,25.0012,401.7574,13.5785,77.3852,36.4455,8.8718,59.1728,22.7,1145.8601,28.4363,606.224,27.6627,33.8413,454.1239,38.2321,17.6027,2.1508,0.0615,1.4266,1.8979,65.0222,4142.3093,2.7214,1356.0231,1.7952,3684.4312,12124.1712,1271.172,0.0763,219.0345,204.6103,35.2752,160.6074,12.1766,50.9669,68.8688,80.5094,2.8006,135.9198,1800.8217,4175.3188,81.5479,646.4262,0,0,1215.5335,80.3127,82.68,10.0538,1.3244,0.146,0.0297,13.4527,1.0372,2.7466,0,0.4325,0,9.9142
"East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
